device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593879066803927,"{""city"":""San Bernardino"",""state"":""CA""}",[],facebook,1593879066803927,UA000000107381029
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",foam,1593877790928847,1593878769278304,"{""city"":""Port Neches"",""state"":""TX""}",[],google,1593877790928847,UA000000107369587
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593876738508330,"{""city"":""Imperial Beach"",""state"":""CA""}",[],youtube,1593876738508330,UA000000107360004
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593879003550665,"{""city"":""Bethlehem"",""state"":""PA""}",[],facebook,1593879003550665,UA000000107380428
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878952461112,"{""city"":""Ontario"",""state"":""CA""}",[],email,1593878952461112,UA000000107379968
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877966385057,"{""city"":""Peoria"",""state"":""AZ""}",[],direct,1593877966385057,UA000000107371095
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878454253046,"{""city"":""Houston"",""state"":""TX""}",[],facebook,1593878454253046,UA000000107375537
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593879192412059,"{""city"":""San Antonio"",""state"":""TX""}",[],google,1593879192412059,UA000000107382209
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593878397821386,1593878760307247,"{""city"":""Cape Coral"",""state"":""FL""}",[],google,1593876549090854,UA000000107358414
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879220353792,"{""city"":""Midwest City"",""state"":""OK""}",[],google,1593879220353792,UA000000107382476
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878494523825,"{""city"":""Bellflower"",""state"":""CA""}",[],google,1593878494523825,UA000000107375887
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876856017179,"{""city"":""Mesa"",""state"":""AZ""}",[],facebook,1593876856017179,UA000000107361064
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878166082068,"{""city"":""St. Petersburg"",""state"":""FL""}",[],google,1593878166082068,UA000000107372873
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877602905202,1593878601283457,"{""city"":""Wichita Falls"",""state"":""TX""}",[],instagram,1593877439515359,UA000000107366336
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593878063700824,1593878085503766,"{""city"":""Cleveland Heights"",""state"":""OH""}",[],google,1593878037283090,UA000000107371749
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878247024738,"{""city"":""Tulsa"",""state"":""OK""}",[],facebook,1593878247024738,UA000000107373688
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1593876785273300,1593876805106892,"{""city"":""Hammond"",""state"":""IN""}",[],facebook,1593876785273300,UA000000107360408
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877967550466,"{""city"":""Hanford"",""state"":""CA""}",[],youtube,1593877967550466,UA000000107371100
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1593876937549563,1593876964821958,"{""city"":""Lynchburg"",""state"":""VA""}",[],google,1593876937549563,UA000000107361741
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876969730427,"{""city"":""Texas City"",""state"":""TX""}",[],google,1593876969730427,UA000000107362020
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877816435137,"{""city"":""Gulfport"",""state"":""MS""}",[],direct,1593877816435137,UA000000107369803
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879276577603,"{""city"":""Portland"",""state"":""OR""}",[],email,1593879276577603,UA000000107383008
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878907057905,1593878912825867,"{""city"":""Philadelphia"",""state"":""PA""}",[],youtube,1593878907057905,UA000000107379570
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593878085505162,1593878367207318,"{""city"":""Hillsboro"",""state"":""OH""}",[],youtube,1593877982327940,UA000000107371238
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593876701810184,1593877154748132,"{""city"":""Chula Vista"",""state"":""CA""}",[],google,1593876701810184,UA000000107359708
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593876741404764,1593877664691568,"{""city"":""West Covina"",""state"":""CA""}",[],google,1593876741404764,UA000000107360030
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593879091613556,"{""city"":""Henderson"",""state"":""NV""}",[],facebook,1593879091613556,UA000000107381290
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593877821356960,1593877900700139,"{""city"":""San Francisco"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1995,""price_in_usd"":1995,""quantity"":1}]",instagram,1593877126035866,UA000000107363445
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593877800179844,1593877802301338,"{""city"":""Lauderhill"",""state"":""FL""}",[],direct,1593877800179844,UA000000107369668
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877357479987,"{""city"":""Forest Lake"",""state"":""MN""}",[],email,1593877357479987,UA000000107365569
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877143102778,"{""city"":""Denver"",""state"":""CO""}",[],google,1593877143102778,UA000000107363613
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877896560205,1593878316240721,"{""city"":""Green Bay"",""state"":""WI""}",[],google,1593877896560205,UA000000107370528
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876867485084,"{""city"":""Madison"",""state"":""WI""}",[],direct,1593876867485084,UA000000107361157
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878607017469,"{""city"":""Evansville"",""state"":""IN""}",[],email,1593878607017469,UA000000107376894
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878088947333,1593878748947741,"{""city"":""Irving"",""state"":""TX""}",[],google,1593876926209587,UA000000107361634
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593876575355708,1593877850963209,"{""city"":""Davis"",""state"":""OK""}",[],google,1593876575355708,UA000000107358619
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879122371144,"{""city"":""Pontiac"",""state"":""MI""}",[],facebook,1593879122371144,UA000000107381555
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879049408947,"{""city"":""Austin"",""state"":""TX""}",[],facebook,1593879049408947,UA000000107380879
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876984964640,"{""city"":""Grove City"",""state"":""OH""}",[],google,1593876984964640,UA000000107362185
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593878048593375,1593878222089521,"{""city"":""Moreno Valley"",""state"":""CA""}",[],facebook,1593877450797344,UA000000107366436
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879179166880,"{""city"":""San Diego"",""state"":""CA""}",[],instagram,1593879179166880,UA000000107382089
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877706251407,"{""city"":""Grand Rapids"",""state"":""MI""}",[],instagram,1593877706251407,UA000000107368819
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593877761778748,1593877914947035,"{""city"":""Huntington Beach"",""state"":""CA""}",[],email,1593877761778748,UA000000107369325
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879000427246,"{""city"":""Vallejo"",""state"":""CA""}",[],youtube,1593879000427246,UA000000107380398
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877913189472,"{""city"":""Yukon"",""state"":""OK""}",[],facebook,1593877913189472,UA000000107370667
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878886446594,1593879251874454,"{""city"":""West Valley City"",""state"":""UT""}",[],google,1593878886446594,UA000000107379394
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1593878959758052,1593878982344567,"{""city"":""Charlotte"",""state"":""NC""}",[],google,1593878959758052,UA000000107380047
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877783469880,1593877861412159,"{""city"":""Costa Mesa"",""state"":""CA""}",[],facebook,1593877691184334,UA000000107368678
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593876930833268,1593877158996784,"{""city"":""Baltimore"",""state"":""MD""}",[],google,1593876930833268,UA000000107361677
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",careers,null,1593878963327235,"{""city"":""Watertown"",""state"":""SD""}",[],email,1593878963327235,UA000000107380077
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593878961442995,1593879028247011,"{""city"":""Johnston"",""state"":""IA""}",[],facebook,1593878961442995,UA000000107380064
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876953289045,"{""city"":""Fulton"",""state"":""MS""}",[],youtube,1593876953289045,UA000000107361867
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879172441229,"{""city"":""Pinole"",""state"":""CA""}",[],direct,1593879172441229,UA000000107382028
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593879013024279,"{""city"":""New York"",""state"":""NY""}",[],google,1593879013024279,UA000000107380518
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878127216547,1593878170918560,"{""city"":""Mountain View"",""state"":""CA""}",[],instagram,1593877315675598,UA000000107365189
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877709293227,"{""city"":""La Grange"",""state"":""KY""}",[],direct,1593877709293227,UA000000107368839
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877579564959,1593879095527632,"{""city"":""Simi Valley"",""state"":""CA""}",[],google,1593877579564959,UA000000107367673
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593878109411248,1593878277790819,"{""city"":""New York"",""state"":""NY""}",[],facebook,1593878031959536,UA000000107371709
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",register,1593878603411697,1593878654933098,"{""city"":""Los Angeles"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",google,1593877714839068,UA000000107368888
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876949728796,"{""city"":""Port St. Lucie"",""state"":""FL""}",[],facebook,1593876949728796,UA000000107361839
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878740090146,1593878742279567,"{""city"":""Vacaville"",""state"":""CA""}",[],email,1593878740090146,UA000000107378083
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878119925702,"{""city"":""Broomfield"",""state"":""CO""}",[],facebook,1593878119925702,UA000000107372498
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877802841829,1593877915871754,"{""city"":""Seattle"",""state"":""WA""}",[],facebook,1593877802841829,UA000000107369691
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877838468779,"{""city"":""New York"",""state"":""NY""}",[],google,1593877838468779,UA000000107370014
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593876984969710,1593877111744029,"{""city"":""Jacksonville"",""state"":""FL""}",[],google,1593876984969710,UA000000107362186
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878210942300,1593878449514065,"{""city"":""Arcadia"",""state"":""FL""}",[],google,1593877823536619,UA000000107369872
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593877199307984,1593877615401365,"{""city"":""East Orange"",""state"":""NJ""}",[],facebook,1593877199307984,UA000000107364120
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878560568037,"{""city"":""Phoenix"",""state"":""AZ""}",[],facebook,1593878560568037,UA000000107376479
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878547010775,"{""city"":""Milwaukee"",""state"":""WI""}",[],google,1593878547010775,UA000000107376348
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877281697935,1593877635247933,"{""city"":""West Jordan"",""state"":""UT""}",[],direct,1593877279090391,UA000000107364887
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876491492285,"{""city"":""Anaheim"",""state"":""CA""}",[],facebook,1593876491492285,UA000000107357903
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878522943725,"{""city"":""Bartow"",""state"":""FL""}",[],direct,1593878522943725,UA000000107376161
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878670788829,"{""city"":""New York"",""state"":""NY""}",[],instagram,1593878670788829,UA000000107377470
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878851818181,"{""city"":""Montgomery"",""state"":""AL""}",[],instagram,1593878851818181,UA000000107379093
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593877255103418,1593878359789324,"{""city"":""Belmont"",""state"":""NC""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",google,1593876549364713,UA000000107358417
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877014282491,"{""city"":""Gladstone"",""state"":""MO""}",[],email,1593877014282491,UA000000107362426
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593879030579325,1593879032983389,"{""city"":""Omaha"",""state"":""NE""}","[{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",youtube,1593876727396297,UA000000107359916
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877182224946,"{""city"":""Decatur"",""state"":""IL""}",[],facebook,1593877182224946,UA000000107363974
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877028310830,"{""city"":""Lewiston"",""state"":""ID""}",[],google,1593877028310830,UA000000107362573
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593876796711175,1593878293280037,"{""city"":""Diamond Bar"",""state"":""CA""}",[],youtube,1593876796711175,UA000000107360513
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593879271789782,"{""city"":""New York"",""state"":""NY""}",[],google,1593879271789782,UA000000107382968
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593879245394745,"{""city"":""Ketchikan"",""state"":""AK""}",[],facebook,1593879245394745,UA000000107382708
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877685100557,"{""city"":""Phoenix"",""state"":""AZ""}",[],google,1593877685100557,UA000000107368621
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877618333279,"{""city"":""Forest Park"",""state"":""OH""}",[],google,1593877618333279,UA000000107368006
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877428778872,"{""city"":""Mount Clemens"",""state"":""MI""}",[],facebook,1593877428778872,UA000000107366246
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593877408639368,1593877451151655,"{""city"":""Philadelphia"",""state"":""PA""}",[],direct,1593877408639368,UA000000107366037
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877520183070,"{""city"":""Mascoutah"",""state"":""IL""}",[],youtube,1593877520183070,UA000000107367119
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593879068561679,"{""city"":""Radford"",""state"":""VA""}",[],youtube,1593879068561679,UA000000107381044
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593879197224221,1593879214922667,"{""city"":""Pharr"",""state"":""TX""}",[],direct,1593879197224221,UA000000107382258
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877506647989,1593877553396553,"{""city"":""Bellflower"",""state"":""CA""}",[],instagram,1593877506647989,UA000000107366994
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877043847063,"{""city"":""Kennedale"",""state"":""TX""}",[],google,1593877043847063,UA000000107362729
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877898378238,1593878265993655,"{""city"":""Garland"",""state"":""TX""}",[],email,1593877898378238,UA000000107370543
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877393862441,"{""city"":""Fayetteville"",""state"":""NC""}",[],google,1593877393862441,UA000000107365897
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878854314682,1593879074335177,"{""city"":""El Paso"",""state"":""TX""}",[],direct,1593878854314682,UA000000107379110
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593877470332755,1593878257556429,"{""city"":""Lowell"",""state"":""MA""}",[],youtube,1593877470332755,UA000000107366642
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877915775394,"{""city"":""Citrus Heights"",""state"":""CA""}",[],instagram,1593877915775394,UA000000107370681
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593877939994281,1593878998451204,"{""city"":""Altamonte Springs"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1593877083009967,UA000000107363054
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876450807820,"{""city"":""Jackson"",""state"":""TN""}",[],direct,1593876450807820,UA000000107357553
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593877707452842,1593879250450361,"{""city"":""San Jose"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1593877707452842,UA000000107368828
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593876599189032,"{""city"":""Fontana"",""state"":""CA""}",[],google,1593876599189032,UA000000107358824
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879066174868,"{""city"":""Parma"",""state"":""OH""}",[],google,1593879066174868,UA000000107381022
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877723542077,"{""city"":""Houston"",""state"":""TX""}",[],google,1593877723542077,UA000000107368974
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876731342476,"{""city"":""Albuquerque"",""state"":""NM""}",[],google,1593876731342476,UA000000107359938
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878543706629,"{""city"":""Fountain Valley"",""state"":""CA""}",[],email,1593878543706629,UA000000107376330
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593877934784060,1593877948038673,"{""city"":""Aberdeen"",""state"":""SD""}",[],facebook,1593877934784060,UA000000107370836
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593877913372971,1593878705492435,"{""city"":""Jacksonville"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",instagram,1593877450332041,UA000000107366430
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1593878555101687,1593878724188159,"{""city"":""Selma"",""state"":""TX""}",[],email,1593877384369881,UA000000107365819
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877875194544,1593877885471554,"{""city"":""Asheville"",""state"":""NC""}",[],google,1593877875194544,UA000000107370340
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593877375096165,1593877377258073,"{""city"":""Antioch"",""state"":""CA""}",[],instagram,1593877375096165,UA000000107365737
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593878613055275,1593878627008070,"{""city"":""Simi Valley"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1593877645214753,UA000000107368246
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593878740315654,1593879158841430,"{""city"":""Fernley"",""state"":""NV""}",[],google,1593878734557873,UA000000107378022
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877666848174,"{""city"":""Emporia"",""state"":""KS""}",[],google,1593877666848174,UA000000107368451
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593876840435814,1593878072951787,"{""city"":""Urbana"",""state"":""IL""}",[],facebook,1593876591226462,UA000000107358753
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593877197386044,1593877554808230,"{""city"":""Sacramento"",""state"":""CA""}",[],facebook,1593877197386044,UA000000107364103
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877918665730,"{""city"":""Tucson"",""state"":""AZ""}",[],facebook,1593877918665730,UA000000107370703
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593878170344777,"{""city"":""Grand Junction"",""state"":""CO""}",[],instagram,1593878170344777,UA000000107372928
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593878219314488,1593878314600423,"{""city"":""Spokane Valley"",""state"":""WA""}",[],google,1593878219314488,UA000000107373413
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877960035441,1593877968380389,"{""city"":""Memphis"",""state"":""TN""}",[],google,1593877754400498,UA000000107369256
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878089640002,1593878149638902,"{""city"":""Dallas"",""state"":""TX""}",[],google,1593878089640002,UA000000107372230
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593877446468623,1593877560857450,"{""city"":""Temecula"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_PREM_F"",""item_name"":""Premium Full Mattress"",""item_revenue_in_usd"":1695,""price_in_usd"":1695,""quantity"":1}]",facebook,1593876722542116,UA000000107359880
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878898635739,1593878901029728,"{""city"":""Phoenix"",""state"":""AZ""}",[],facebook,1593878632004883,UA000000107377144
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877405349533,"{""city"":""Stockton"",""state"":""CA""}",[],facebook,1593877405349533,UA000000107366007
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593877915662518,1593878051321150,"{""city"":""Lancaster"",""state"":""TX""}",[],google,1593877915662518,UA000000107370679
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878369180971,"{""city"":""Manning"",""state"":""SC""}",[],google,1593878369180971,UA000000107374809
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593876934408791,1593878432099825,"{""city"":""Laredo"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1593876934408791,UA000000107361712
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877802735128,"{""city"":""Los Angeles"",""state"":""CA""}",[],youtube,1593877802735128,UA000000107369690
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877968335919,1593878646121498,"{""city"":""Fort Myers"",""state"":""FL""}",[],facebook,1593877880280429,UA000000107370401
